DATE,DV_LUMINOUS_IMPRESSIONS,FB_LUMINOUS_IMPRESSIONS,GL_LUMINOUS_IMPRESSIONS,DV_MW_TOTAL_12_IMPRESSIONS,DV_NATURALS_IMPRESSIONS,FB_NATURALS_IMPRESSIONS,GL_NATURALS_IMPRESSIONS,DV_PLAX_IMPRESSIONS,FB_PLAX_IMPRESSIONS,GL_PLAX_IMPRESSIONS,FB_TOTAL_IMPRESSIONS,GL_TOTAL_IMPRESSIONS,DV_LUMINOUS_CLICKS,FB_LUMINOUS_CLICKS,GL_LUMINOUS_CLICKS,DV_MW_TOTAL_12_CLICKS,DV_NATURALS_CLICKS,FB_NATURALS_CLICKS,GL_NATURALS_CLICKS,DV_PLAX_CLICKS,FB_PLAX_CLICKS,GL_PLAX_CLICKS,FB_TOTAL_CLICKS,GL_TOTAL_CLICKS,DV_LUMINOUS_SPEND,FB_LUMINOUS_SPEND,GL_LUMINOUS_SPEND,TV_LUMINOUS_SPEND,DV_MW_TOTAL_12_SPEND,TV_MW_TOTAL_12_SPEND,DV_NATURALS_SPEND,FB_NATURALS_SPEND,GL_NATURALS_SPEND,DV_PLAX_SPEND,FB_PLAX_SPEND,GL_PLAX_SPEND,TV_PLAX_SPEND,FB_TOTAL_SPEND,GL_TOTAL_SPEND,TV_LUMINOUS_TRP,TV_MW_TOTAL_12_TRP,TV_PLAX_TRP,TP_LUMINOUS_SALES_VALUE,TP_NATURAL_EXTRACTS_SALES_VALUE,TP_TOTAL_SALES_VALUE,TP_COLGATE_NOAD_SALES_VALUE,TP_COMPETITORS_SALES_VALUE,TP_LUMINOUS_SALES_UNITS,TP_NATURAL_EXTRACTS_SALES_UNITS,TP_TOTAL_SALES_UNITS,TP_COLGATE_NOAD_SALES_UNITS,TP_COMPETITORS_SALES_UNITS,TP_LUMINOUS_SALES_VOLUME,TP_NATURAL_EXTRACTS_SALES_VOLUME,TP_TOTAL_SALES_VOLUME,TP_COLGATE_NOAD_SALES_VOLUME,TP_COMPETITORS_SALES_VOLUME,TP_LUMINOUS_AVG_PRICE,TP_NATURAL_EXTRACTS_AVG_PRICE,TP_TOTAL_AVG_PRICE,TP_COLGATE_NOAD_AVG_PRICE,TP_COMPETITORS_AVG_PRICE,MW_LUMINOUS_WHITE_SALES_VALUE,MW_PLAX_SALES_VALUE,MW_TOTAL_12_SALES_VALUE,MW_COMPETITORS_SALES_VALUE,MW_LUMINOUS_WHITE_SALES_UNITS,MW_PLAX_SALES_UNITS,MW_TOTAL_12_SALES_UNITS,MW_COMPETITORS_SALES_UNITS,MW_LUMINOUS_WHITE_SALES_VOLUME,MW_PLAX_SALES_VOLUME,MW_TOTAL_12_SALES_VOLUME,MW_COMPETITORS_SALES_VOLUME,MW_LUMINOUS_WHITE_AVG_PRICE,MW_PLAX_AVG_PRICE,MW_TOTAL_12_AVG_PRICE,MW_COMPETITORS_AVG_PRICE
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10789289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24757.0,0.0,0.0,0.0,749801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372277.0,0.0,229954.0,113.88,0.0,63.44,7381237.005233765,1878798.9768981934,14401966.168269515,46358328.1556936,19399559.98533545,197872.00228869915,64526.00049972534,389065.0034376886,1819680.987151456,679564.9990806123,29189.999938942492,6039.999887347221,71110.00008624978,401183.000918827,110900.99857898895,252.86868861504956,63.11684097359645,493.3869886397566,115.554068964835,174.92682873831984,677232.9978942871,3272034.011647105,534.0000092983246,12732404.005296528,25216.999292373657,84998.99981648196,6.000000284984708,249226.99876280967,5191.9998824596405,33707.00047491118,3.000000142492354,91030.99964279681,130.4377914533883,97.0728325139031,177.99999464489545,139.8688804391706
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10267794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25329.0,0.0,0.0,0.0,890044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371126.0,0.0,228758.0,126.33,0.0,63.51,7258697.074651718,1832891.0484313965,13809752.142231911,45277937.74830969,19024102.923345637,192912.0032787323,62441.00022315979,361136.0044841422,1788773.0075687869,650813.0055064103,28721.999946050346,5903.999902307987,65336.00068895612,392221.9987693243,105587.00109715573,252.72255025019192,58.59251435518917,480.8074705163745,115.43956710836812,180.1746685261061,708259.0045928955,3276017.992809415,48998.00109863281,12533516.99260436,25677.99973487854,84137.00062269345,605.0000041723251,233332.99921511207,5511.0001266002655,33914.99969048891,275.0000022351742,85438.99967346806,128.5173268594752,96.594958652709,178.17454800138788,146.69550252817947
2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9022226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22691.0,0.0,0.0,0.0,729316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41352.0,0.0,201665.0,108.59,0.0,6.779999999999999,8110702.041387558,2049888.0195617676,15321021.140776575,52992016.92191744,20495382.013694383,219628.00067663193,69158.00046920776,397028.00233708695,2137834.9915894214,713482.0042155916,32156.999602448195,6629.000157117844,70716.00006823428,471841.9985548826,115315.99983305205,252.22197784802253,58.20734361896192,476.44436142015394,112.30881753683832,177.73233587157404,762630.9795379639,3436334.047300741,148767.99869537354,13229796.91824317,27213.000297546387,83223.00035727676,1902.0000100135803,246269.0007246565,5912.0001792907715,34476.999578299,827.9999941587448,89714.00033985265,128.99711711941328,99.67033353632335,179.67149727642584,147.46635829554293
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3341916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7599.0,0.0,0.0,0.0,997609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69816.0,141.53,0.0,0.0,7702561.023175716,1893473.9894866943,15172293.016819283,51908996.68725754,19392910.099050846,208578.00275832415,63964.99991416931,382280.0021802541,2087793.0144157726,638583.0001604045,30276.000197743997,6138.99989426136,68336.99957630597,458173.9951359341,100886.00018632133,254.41144711545053,68.91374216952484,501.13267663242516,113.29537956831626,192.2259784631668,733757.0171356201,3152860.9963729978,211211.99929714203,13048081.985518336,25975.999295711517,73438.00014350563,3073.0000035837293,239010.99805731792,5643.999859690666,31331.000562291592,1389.0000032261014,87490.999763133,130.00656190233065,100.63071525930205,152.06047430279304,149.1362771124321
2019-04-08,0.0,0.0,0.0,0.0,0.0,11993593.0,0.0,0.0,0.0,0.0,0.0,2061409.0,0.0,0.0,0.0,0.0,0.0,8437.0,0.0,0.0,0.0,0.0,0.0,5638.0,0.0,0.0,0.0,321526.0,0.0,0.0,0.0,117538.0,0.0,0.0,0.0,0.0,0.0,0.0,35352.0,47.71,0.0,0.0,7499568.032979965,1705576.9691467285,14992113.978309441,45993514.486109376,17941406.164461516,209745.99806964397,60212.000370025635,451294.00056402665,1816075.0069154892,586236.9982497767,31399.000026052818,5559.999957680702,85250.0007993076,395278.9975833148,92124.00043744128,238.84735267866233,45.55372383894782,477.47106487053645,116.35709149058725,194.75279057866143,692624.0072250366,2855054.0433600545,251421.9970703125,11952894.972410984,26034.00069475174,67143.00050225575,3772.9999870061874,218538.99782849476,5259.000077843666,28463.99962261785,1741.9999986886978,79368.99934220128,131.70260448237747,100.3040360178825,144.32950474143058,150.59903830809054
2019-04-15,0.0,0.0,0.0,0.0,0.0,21515947.0,0.0,0.0,0.0,0.0,0.0,1961048.0,0.0,0.0,0.0,0.0,0.0,21739.0,0.0,0.0,0.0,0.0,0.0,5618.0,0.0,0.0,0.0,0.0,0.0,265430.0,0.0,210856.0,0.0,0.0,0.0,0.0,0.0,0.0,34693.0,0.0,44.11,0.0,7585384.118974209,1725684.9784851074,14703119.095662609,47419443.68518877,18357824.046223424,204808.9984022081,60516.000270843506,377985.00307719223,1877053.0076342402,602786.9966971921,31416.000096010976,5645.999938249588,68149.00014246814,405949.99358290806,95360.00041209627,241.44971020474875,66.63390934641637,468.01372073873677,116.81104676629141,192.5107379078279,714127.9926300049,3128478.966154158,309198.99463653564,11986984.014196321,25734.999775886536,77845.0001446763,4542.0001447200775,222379.997244454,5539.999902248383,31733.000389649533,2107.000023126602,79651.99915412813,128.90397206328097,98.58755641570488,146.74845336627553,150.49194171512605
2019-04-22,0.0,0.0,0.0,0.0,0.0,18398740.0,14157048.0,0.0,0.0,0.0,0.0,6455426.0,0.0,0.0,0.0,0.0,0.0,13948.0,47926.0,0.0,0.0,0.0,0.0,18462.0,0.0,0.0,0.0,0.0,0.0,630772.0,0.0,180308.0,368044.0,0.0,0.0,0.0,0.0,0.0,144781.0,0.0,82.64,0.0,7060867.065489292,1594069.0002441406,14349657.926050946,44702208.016844235,17577413.996377494,180080.99918812513,54188.99965286255,363831.0012125876,1769110.9902320895,562711.9969048072,26743.999747443013,5217.9999724030495,65143.00087862648,386225.0031675212,88696.00050523877,264.0168685375634,47.362183175761615,536.5561644317213,115.74136228941941,198.1759481402918,687975.0118255615,2969393.016912043,351848.9990234375,11344415.946035646,24077.999591827393,73987.99972131383,5097.999982535839,203087.99821778666,5311.999902129173,30070.000066887587,2397.0000073313713,73711.99976943899,129.51337057626924,98.7493518559008,146.78723318618515,153.9018881799357
2019-04-29,0.0,0.0,0.0,0.0,0.0,24250741.0,3409379.0,0.0,0.0,0.0,0.0,6282767.0,0.0,0.0,0.0,0.0,0.0,9883.0,12240.0,0.0,0.0,0.0,0.0,16547.0,0.0,0.0,0.0,0.0,0.0,700457.0,0.0,237654.0,85401.0,0.0,0.0,0.0,0.0,0.0,144335.0,0.0,88.01,0.0,8233131.104132044,1882499.9732971191,18675768.809610862,57512500.229725614,21317835.090552922,192708.00271711778,63081.99989795685,517288.9946324285,2274009.011071059,688403.9996246574,30040.99950194359,6136.000022292137,90703.000073554,496937.9972233437,110385.00009092968,274.0631550424738,63.19446670508219,621.6760134230082,115.73375461542179,193.1225716627472,834243.0191040039,3716974.949620664,631062.01171875,13528387.947003357,28789.000034332275,92555.99949066527,10637.999922037125,242433.9975521434,6435.000032186508,37607.000063871965,4989.999979734421,88546.99936555699,129.6414941618177,98.83731601318186,126.46533352337539,152.78200327436087
2019-05-06,0.0,0.0,0.0,0.0,0.0,21708542.0,3125061.0,0.0,0.0,0.0,0.0,4340983.0,0.0,0.0,0.0,0.0,0.0,3531.0,11404.0,0.0,0.0,0.0,0.0,11682.0,0.0,0.0,0.0,0.0,0.0,427591.0,0.0,212743.0,79203.0,0.0,0.0,0.0,0.0,0.0,93208.0,0.0,55.5,0.0,6417274.945557117,1457079.9798965454,15540860.648527741,43572513.15390493,17255108.97026118,147032.00183808804,48968.99878978729,478210.99062706344,1744978.002642747,549753.007174586,23123.000008868985,4745.000120252371,77397.99956046045,379221.002354403,87387.99967651721,277.5277837259753,47.62788846743751,672.0953441407662,114.90005269587891,197.45398720801649,678437.0002746582,2929061.984891072,533748.0020523071,10797501.033667475,24015.000700950623,74796.99964018073,9461.999997496605,190442.99766491167,5263.000056147575,29825.000535463914,4395.00005543232,71108.00061386544,128.90689588387775,98.2082793731461,121.44436753591903,151.8465002595229
2019-05-13,0.0,0.0,0.0,0.0,0.0,20175507.0,3253328.0,0.0,0.0,0.0,1780937.0,2669161.0,0.0,0.0,0.0,0.0,0.0,1160.0,11949.0,0.0,0.0,0.0,1.0,6763.0,0.0,0.0,0.0,0.0,0.0,326404.0,0.0,197719.0,77874.0,0.0,0.0,0.0,0.0,17187.0,64310.0,0.0,39.52,0.0,9659471.774220467,2166395.0033187866,24810086.748361588,58187918.08049008,20559278.90760079,272069.00165975094,80527.9997587204,904161.9948325679,2449965.018666582,647346.9998940127,43023.999996017665,8260.000010952353,160179.99898525886,532604.0033031022,103246.00106128491,224.513568592287,76.67297874437307,576.6569066255585,109.25174748897942,199.12905774817548,864605.9894561768,3559844.025094062,722458.9939117432,13110103.012614883,30683.999359607697,89486.00051377434,13085.000276565552,230720.99962295033,6787.9998832941055,36107.00031288434,6026.000082492828,86838.99959770497,127.37271719524509,98.59151949057855,119.8903060108949,150.97022159800844
2019-05-20,0.0,0.0,0.0,0.0,0.0,19813012.0,1827720.0,0.0,0.0,0.0,14787413.0,4002200.0,0.0,0.0,0.0,0.0,0.0,2737.0,6429.0,0.0,0.0,0.0,0.0,10305.0,0.0,0.0,0.0,0.0,0.0,156702.0,0.0,194168.0,43573.0,0.0,0.0,0.0,0.0,123475.0,110912.0,0.0,19.12,0.0,6527926.101922989,1523116.0020828247,15676833.3525192,45479949.938024394,18238455.94135765,150535.99897027016,51466.999024152756,479844.99938681256,1848418.9866695087,556330.0030227983,23487.000602763146,5067.999996244907,75615.00008148141,403298.0045271106,86770.99988842383,277.93783515954806,48.89147173084881,667.4685123767948,112.77008422432482,210.19068542266334,700648.9810943604,2755502.013070509,572211.015701294,11110518.963668495,24746.000230312347,66898.99957831949,10404.000125825405,193658.9988321066,5398.000031709671,27475.999812944792,4803.000055253506,72453.00051383674,129.79788384188814,100.28759760626825,119.1361667954618,153.34794811633316
2019-05-27,0.0,0.0,0.0,0.0,0.0,7900736.0,0.0,0.0,0.0,0.0,21212804.0,8565265.0,0.0,0.0,0.0,0.0,0.0,992.0,0.0,0.0,0.0,0.0,0.0,23091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77427.0,0.0,0.0,0.0,0.0,0.0,177095.0,229931.0,0.0,0.0,0.0,8134027.083218098,1884839.0064239502,19856408.731197007,60266684.09870914,22571780.802753754,176147.0004543662,62794.99971866608,564616.9981228886,2416334.985785885,706385.0036048098,28444.999506231397,6099.999971687794,91671.99973994866,517583.000974264,112892.99874461722,285.95630952414643,70.6620314827494,698.063247526058,116.4386851679192,199.93959814828628,863574.0222930908,3488590.007714927,747230.9875488281,13892092.987166718,29157.000184059143,81048.99995285086,13168.999880552292,246150.00001573935,6570.00008225441,34013.00016918685,6191.999882459641,92473.00016204827,131.44201087997044,102.56637139805503,120.6768413651853,150.22863930901374
2019-06-03,0.0,0.0,0.0,0.0,0.0,22067860.0,10285646.0,0.0,0.0,0.0,26351338.0,17496429.0,0.0,0.0,0.0,0.0,0.0,0.0,39074.0,0.0,0.0,0.0,1.0,49532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197287.0,255326.0,0.0,0.0,0.0,0.0,220033.0,437054.0,0.0,0.0,0.0,10997739.745259285,2263408.9736938477,25177012.03864813,66594582.27889892,29586727.091902867,308482.0003286004,85804.00109291077,765457.0027478039,2915026.008792687,1055178.9963189512,47757.000470068306,8583.000160753727,136106.00167699158,607241.0001798999,175786.00002080202,230.28539558618462,86.23824557752488,527.1899782405266,109.66746688575006,168.3110548530694,1254676.0082244873,4801338.016428053,633007.986664772,20600736.986024305,40592.99945831299,129722.99954399932,10288.000114262104,412307.0045543136,11031.999841332436,51790.99974734709,4676.000015810132,163194.0005706856,113.73060426666473,92.70603077466166,135.37382047144868,126.23464658004589
2019-06-10,0.0,0.0,0.0,0.0,0.0,19997696.0,13481401.0,0.0,0.0,0.0,22855243.0,20500303.0,0.0,0.0,0.0,0.0,0.0,1.0,50186.0,0.0,0.0,0.0,1.0,58207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178779.0,352983.0,0.0,0.0,0.0,0.0,190842.0,560699.0,0.0,0.0,0.0,9782599.078655243,2128576.026916504,21806855.11166416,59113289.73026888,25901205.02601331,273855.00364750624,81049.99852180481,671326.9987226231,2590805.0270582316,938171.9934991561,41756.99975294992,7899.999991059303,114974.99973222148,528209.9995344179,156297.9981652461,234.2744722210113,74.34255514081721,522.2323260933903,111.91247757969998,165.7168059096269,1054385.0116729736,4001846.9761423767,599674.9987602234,17011426.892368123,34246.00052833557,104464.00181227364,9625.000029802322,332159.0009484207,8873.999893665314,40962.99957588781,4317.000046372414,127173.00133465324,118.81733426948136,97.6941878665057,138.91012099111092,133.76602512983783
2019-06-17,0.0,0.0,0.0,0.0,0.0,19017410.0,19238440.0,0.0,0.0,0.0,17071241.0,46749310.0,0.0,0.0,0.0,0.0,0.0,0.0,71311.0,0.0,0.0,0.0,0.0,93437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170015.0,528224.0,0.0,0.0,0.0,0.0,142545.0,821082.0,0.0,0.0,0.0,8124353.133678436,1841018.955230713,18726717.107107863,47696985.05819077,21967754.1778842,221372.0020353794,68274.9993801117,578833.9984108461,1976819.0189721063,783702.994909836,33263.000435661525,6520.000129938126,96683.99963818956,408991.00172996987,129280.00090911519,244.24594977211535,68.28452107115369,562.9894135175732,116.62111111598975,169.92383990875507,815996.0021972656,3135869.9722848833,484722.01204299927,13787425.95586367,26014.000356197357,77336.00038930308,7540.999919176102,256408.99924037512,6481.000080704689,30428.999820142053,3307.999996468425,96468.00068987068,125.90587749360762,103.05530877847447,146.5302335430719,142.92227326435486
2019-06-24,0.0,0.0,0.0,0.0,0.0,20551276.0,16917135.0,0.0,0.0,0.0,0.0,36349223.0,0.0,0.0,0.0,0.0,0.0,0.0,61659.0,0.0,0.0,0.0,0.0,68271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183725.0,466665.0,0.0,0.0,0.0,0.0,0.0,738378.0,0.0,0.0,0.0,8431997.045814991,1824655.0254821777,18963459.912093356,50406635.79222886,22532465.186723042,236413.00100833178,66006.00099563599,583580.9962220956,2013973.0298222275,794436.0058411257,34678.000496234745,6160.000056028366,95715.00011475291,412509.00036643725,133396.99965692125,243.15118879851556,47.93272489159806,546.8440982966237,122.19523876437114,168.9128334570751,782300.0068664551,3353285.9900705516,501628.9882659912,13317118.030066602,23938.00002336502,81398.99963396601,8465.999886393547,246051.00034107454,6015.999838709831,32775.99980565719,3368.9998909831047,93455.0005234778,130.03657377660838,102.30918995464995,148.89551929300043,142.4976507995532
2019-07-01,0.0,0.0,0.0,0.0,0.0,13880249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8569108.996391296,1793327.980041504,19278409.719019197,51270837.52374339,20947518.810106326,252276.99564397335,66196.00009918213,601373.0011574226,2112359.0111248195,720193.000261439,36556.00014422089,6195.000037550926,99421.99913726654,447833.9978789445,119405.99962009583,234.41046511063604,61.78350489416772,527.3664964154156,114.48625554686579,175.43104095902476,766887.0029449463,3208434.0319372714,526377.0008087158,12997375.173932873,22518.000304698944,80639.00033116806,12501.000083982944,241906.00040717982,6007.0000141859055,31673.00002335105,3408.000059425831,90797.99954837654,127.6655570391035,101.29870961297762,154.4533426144946,143.14605210005715
2019-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7849294.033706188,1748697.9713439941,17899192.884661257,48079314.377698116,19581582.769867964,205638.99501413107,65677.99997329712,564334.999033832,1994584.9851506064,673988.999515539,31446.000040974468,6066.0001039505005,92078.99983669631,424388.00390670076,111181.99968943372,249.61184327031978,61.03657862859282,569.2041233014826,113.29093644284082,176.12187966186505,707824.9979019165,3061043.9966619015,464868.9966201782,12604127.933684736,20695.99962234497,77302.0004099235,12548.999905586243,239181.0004056897,5528.999984264374,30764.999623876065,2990.9999966621403,89417.00097557623,128.02043767704797,99.49761202942743,155.42260018019292,140.9589652545771
2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27259157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194511.0,0.0,0.0,0.0,0.0,7513504.099071026,1679880.973815918,17725735.158810392,49102776.647347726,20375301.032004878,207305.00281602144,62635.99967956543,562962.9959532758,2068606.0006045736,714671.9952645944,31693.000010680407,5674.000069499016,91835.00137820374,445793.0016092723,120295.00022123102,237.07140682608167,60.45999442215467,559.2949595442809,110.14703342154577,169.3777878925413,667400.9742736816,2975553.0126169324,436820.9924697876,13184698.953094777,18815.999567508698,74936.99956091587,12398.999817669392,252555.001065135,5031.999811530113,29655.99989867769,2657.0000126957893,95066.99991610367,132.6313591555443,100.33561582085139,164.40383529640616,138.68849300735516
2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66086520.0,12236287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514069.0,308967.0,0.0,0.0,0.0,7023541.932106018,1582762.9699707031,16531777.062632143,44909002.06453819,18771512.969170697,194463.0012512207,59762.0005607605,525221.0056665353,1913415.0011135498,652190.0016871514,28963.000286370516,5502.000048756599,86648.99829484057,408706.99948002584,106570.00129437074,242.50049589686932,50.06525506251451,570.7895210846547,109.88067765336366,176.1425611445709,614039.9875640869,2757168.0054217577,411756.9999694824,12640726.916704211,17140.999794006348,71171.0003123153,12519.000224769115,240397.99912308808,4755.000084638596,27760.999983758666,2514.9999782443047,90512.00041931588,129.13564177375974,99.31803634720706,163.72047854128638,139.65802167826791
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43030833.0,11786827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313282.0,225375.0,0.0,0.0,0.0,8445213.911533356,1790059.9899291992,19742198.039790615,53303733.79113478,21774637.076306973,236802.99924314022,66787.99962997437,608000.0059383456,2129005.0115932245,739606.0002236627,33809.99917164445,5935.999915003777,99967.99897192977,465538.00344851334,119733.9999723481,249.78450512995377,56.257581918900605,583.9159575119976,114.49921036796722,181.8584285277006,703932.0106506348,3338580.9713671915,573253.9892196655,14137774.048544466,19097.99998998642,85166.00037820172,16576.000466942787,257857.99911094364,5199.0000158548355,32699.000114109367,3869.9999898672104,96158.99981849361,135.39757809269636,102.10039939192573,148.12764618103665,147.0249698440129
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32591543.0,6337033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216299.0,62274.0,0.0,0.0,0.0,7206777.087200433,1509227.0050048828,15596524.975290522,44848896.945746616,17833536.104264554,205167.0009176014,59188.99917602539,471763.0004945677,1786372.001498472,599522.001390229,28055.999724194407,5049.000129103661,76255.00157440547,391766.999530606,94221.99961158913,256.8711561892976,43.894569885934125,555.9069407118893,114.47849614562263,189.27146714970655,595702.0053863525,2729226.9870080054,622815.996170044,11722427.895530825,16093.00047159195,67143.00031366292,17034.999631345272,208335.000858875,4505.999952554703,25056.999978492968,4609.000004827976,77305.99927448202,132.20195553899546,108.92074028617021,135.13039607672764,151.63671649737395
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36802285.0,3471039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243805.0,34589.0,0.0,0.0,0.0,8105678.034711629,1695322.9904174805,16883495.054623578,50600560.01610402,19673879.15803399,232449.00152634364,65566.9994354248,516764.9953319924,2042974.00652105,672500.9987552185,31970.00027052127,5658.999994397163,81790.99944920745,447667.99650737084,105848.99880783632,253.54013031353242,51.571897333511025,528.1043137866791,113.03144386214993,185.8674090413548,694946.008682251,3082587.9638623446,814134.9878311157,13009251.966301352,18054.000318050385,76236.00070585962,21082.00003951788,230168.99768263102,5436.000004410744,28749.000235809945,6390.000008046627,85391.99987170286,127.84142901368197,107.22417957417012,127.40766616680966,152.34743284906187
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7528460.0,3455295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49612.0,34194.0,0.0,0.0,0.0,7309024.983406067,1533197.998046875,14869830.804770812,45968276.22598375,18393450.004167855,205148.99975806475,62017.99964904785,440290.9979459364,1855223.016976146,627331.002100138,28388.00035044551,5234.000071883202,69432.00061260723,402574.9994243961,95215.00028751325,257.46882109261924,56.288934347384085,523.8069121179735,114.18562079540318,193.1780701425889,632182.0068359375,2732687.0399452746,782943.9744949341,11953407.978653908,17240.000247955322,67130.00004296191,20440.999872982506,211622.99871107098,4931.000173091888,25023.000147892162,6081.000007688999,77822.00040714815,128.20563468760537,109.2070105021146,128.7525034541944,153.59934101046258
2019-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28557.0,0.0,0.0,0.0,8789535.888671875,1884083.04977417,16637619.862071238,57068348.29480108,21096256.170089126,246556.00012093782,76054.99923229218,428248.9960134262,2218915.983906132,722315.9995264141,34215.00043570995,6512.999966740608,70353.99907256942,477123.0000642827,113633.0010315869,256.89129845803825,62.63157462713505,486.26683180476226,119.60930050974753,185.65254792685565,751281.0163497925,3243521.0410431027,933162.0044708252,13618865.134640597,19946.00009918213,79615.99992017727,23530.000157654285,236014.0005829744,5871.999993920326,30112.00052674394,7141.999997198582,87887.00071664061,127.94295250811375,107.71522928748533,130.65835968032118,154.9588110140387
2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8612623.93951416,1936572.9904174805,14975881.944643334,51304264.07728332,19116158.11663121,245226.99756920338,77330.00135421753,390948.0015106965,1965147.0051044598,652319.0039821202,33803.00049483776,6667.000025510788,64657.999735092744,420784.00091291405,102371.00028642453,254.7887410417735,62.11743028899042,443.0341012754291,121.92541533417597,186.73411477025698,684162.9858016968,3031881.0094818473,753148.9906311035,13637679.648800753,18616.999983787537,76186.99858977925,19797.00030386448,245212.01797341928,5408.000081777573,29183.99972037878,5746.0000813007355,101730.00499396585,126.50942593492289,103.88846760318214,131.07361294373868,134.0575934269312
