"","tv_A_alphas","tv_A_gammas","tv_A_thetas","web_A_alphas","web_A_gammas","web_A_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"14",2.28774237542,0.59501605078,0.4796109778,4.1611233369,0.7295609044,0.3011282473,1,0.749058755944249,NA,NA,0.0902476461679777,NA,NA,0.0902476461679777,0.0295645218167522,0,16042.6484476381,0.0006704160825,20825168.3276808,1e-04,0,0.0939610004425049,28.107409954071,"2_187_9",2,187,9,1683,FALSE,TRUE,3,0.00699229015377747,5,FALSE
"15",2.16828227025,0.63895162483,0.24778643795,4.77948038432,0.78606509041,0.43721169775,1,0.752123211371354,NA,NA,0.0896949083910725,NA,NA,0.0896949083910725,0.636396103067893,0,2230.16173350346,7.09044289e-06,20825168.3276808,1e-04,0,0.0730421543121338,28.2316000461578,"2_188_7",2,188,7,1690,TRUE,TRUE,3,0.142857169174458,1,FALSE
"16",2.00134465731,0.83955465388,0.19966294005,4.91957166362,0.78606509041,0.43721169775,1,0.752126211001561,NA,NA,0.0896943656771459,NA,NA,0.0896943656771459,0.636396103067893,0,2230.16173350346,7.09044289e-06,20825168.3276808,1e-04,0,0.0900859832763672,29.2372190952301,"2_195_4",2,195,4,1750,TRUE,TRUE,1,0.142857166954181,1,FALSE
"17",2.12369608098,0.54173540647,0.4653819012,4.95954126693,0.92059538941,0.3328132151,1,0.74807155616064,NA,NA,0.090424988491425,NA,NA,0.090424988491425,0.0169814092078175,0,18575.1718634157,0.0007920370295,20825168.3276808,1e-04,0,0.0858139991760254,30.1219789981842,"2_201_8",2,201,8,1808,FALSE,TRUE,3,0.00476400818201024,5,FALSE
"18",1.95526232409,0.51476246506,0.319650021,2.48700847875,0.61793850241,0.29787390165,1,0.685899201828318,NA,NA,0.100968145632762,NA,NA,0.100968145632762,0.000442633068000924,0,99177.110877416,0.004662834074,20825168.3276808,1e-04,0,0.0885739326477051,30.2666580677032,"2_202_6",2,202,6,1815,FALSE,TRUE,3,0.0418257804305929,2,FALSE
"19",2.03486162408,0.82431166384,0.41620709735,4.4129640799,0.64420068448,0.2450361135,1,0.729157096852154,NA,NA,0.0937580551994018,NA,NA,0.0937580551994018,1.96048498810471e-05,0,49719.8066906801,0.002287715197,20825168.3276808,1e-04,0,0.103837966918945,31.8175411224365,"2_211_9",2,211,9,1899,FALSE,TRUE,1,0.0151767531144183,6,FALSE
"20",2.03486162408,0.85791818431,0.4195834849,4.98016456088,0.64420068448,0.2450361135,1,0.729156494664499,NA,NA,0.0937581594294027,NA,NA,0.0937581594294027,0.00260772186996039,0,49719.8066906801,0.002287715197,20825168.3276808,1e-04,0,0.0915589332580566,32.8347890377045,"2_218_6",2,218,6,1959,FALSE,TRUE,3,0.0151884182560675,6,FALSE
"21",3.04398372989,0.5736601972,0.3237187995,3.77603882205,0.70134257881,0.2874620905,1,0.418139110427939,NA,NA,0.13742300579051,NA,NA,0.13742300579051,6.5321933242616e-05,0,470754.892517436,0.02250734497,20825168.3276808,1e-04,0,0.102370977401733,9.70552039146423,"3_63_8",3,63,8,566,FALSE,TRUE,2,0.176564929329149,2,FALSE
"22",0.483632106879,0.87090301432,0.24385083355,4.91214820919,0.85380219082,0.3423332259,1,0.751671451640486,NA,NA,0.0897766064442753,NA,NA,0.0897766064442753,0.170820563255531,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,0,0.109992027282715,24.0110063552856,"3_154_7",3,154,7,1384,FALSE,TRUE,2,0.0383481926340175,1,FALSE
"23",0.483632106879,0.87090301432,0.24385083355,4.91214820919,0.85380219082,0.3423332259,1,0.751671451640486,NA,NA,0.0897766064442753,NA,NA,0.0897766064442753,0.170820563255531,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,0,0.0903851985931396,25.1007652282715,"3_161_4",3,161,4,1444,FALSE,TRUE,2,0.0383481926340175,NA,NA
"24",0.483632106879,0.95237663554,0.3419266241,4.91214820919,0.85380219082,0.3423332259,1,0.751688292326402,NA,NA,0.0897735622407889,NA,NA,0.0897735622407889,0.423966410695313,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,0,0.0700390338897705,26.1243152618408,"3_168_1",3,168,1,1504,FALSE,TRUE,2,0.0951722626468553,1,FALSE
"25",0.422510228012,0.80176181158,0.1112937906,4.50080281564,0.77704947064,0.4035643797,1,0.744495064655775,NA,NA,0.0910645837580181,NA,NA,0.0910645837580181,0.0116738613633288,0,26159.9846702303,0.001156287212,20825168.3276808,1e-04,0,0.0696330070495605,26.5882713794708,"3_171_2",3,171,2,1532,FALSE,TRUE,3,0.00584216967380619,1,FALSE
"26",0.483632106879,0.87090301432,0.30132797,4.91214820919,0.85380219082,0.3423332259,1,0.75167897679579,NA,NA,0.0897752461737209,NA,NA,0.0897752461737209,0.351649814637192,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,0,0.0958859920501709,27.7177722454071,"3_178_1",3,178,1,1594,FALSE,TRUE,2,0.0789390019995254,1,FALSE
"27",0.483632106879,0.87090301432,0.2763297568,4.91214820919,0.85380219082,0.3423332259,1,0.751674260044256,NA,NA,0.0897760987908572,NA,NA,0.0897760987908572,0.286724972736085,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,0,0.0850999355316162,28.7914981842041,"3_184_7",3,184,7,1654,FALSE,TRUE,2,0.0643650970001984,1,FALSE
"28",4.27422709396,0.148924275436,0.25361627425,3.15144495614,0.98256184642,0.1928346607,1,0.751748753390072,NA,NA,0.0897626321570733,NA,NA,0.0897626321570733,0.603320922603452,0,5748.62624297389,0.0001760598522,20825168.3276808,1e-04,0,0.080725908279419,29.693793296814,"3_190_8",3,190,8,1709,FALSE,TRUE,2,0.135433035311939,4,FALSE
"29",0.333243394377,0.87090301432,0.2763297568,4.91214820919,0.85380219082,0.3423332259,1,0.751699361819831,NA,NA,0.0897715612096213,NA,NA,0.0897715612096213,0.492751247656208,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,0,0.071213960647583,29.8069162368774,"3_191_4",3,191,4,1714,FALSE,TRUE,3,0.11061279570832,1,FALSE
"30",0.333243394377,0.87090301432,0.17506972745,4.91214820919,0.85380219082,0.3423332259,1,0.751674363495708,NA,NA,0.0897760800906837,NA,NA,0.0897760800906837,0.302823500166767,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,0,0.0998139381408691,30.2950143814087,"3_194_7",3,194,7,1744,FALSE,TRUE,2,0.0679787813975812,1,FALSE
"31",0.333243394377,0.87090301432,0.1049468239,3.30717766264,0.82614100582,0.38014742905,1,0.751660218352472,NA,NA,0.0897786369701234,NA,NA,0.0897786369701234,0.013772896545392,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,0,0.0837938785552979,31.3140003681183,"3_201_4",3,201,4,1804,FALSE,TRUE,1,0.00312691950481533,1,TRUE
"32",0.333243394377,0.87090301432,0.2763297568,4.91214820919,0.85380219082,0.3423332259,1,0.751699361819831,NA,NA,0.0897715612096213,NA,NA,0.0897715612096213,0.492751247656208,0,6244.30272993538,0.0001998640324,20825168.3276808,1e-04,0,0.0717949867248535,31.7814462184906,"3_204_7",3,204,7,1834,FALSE,TRUE,3,0.11061279570832,NA,NA
"33",2.26086003805,0.34585792318,0.3004671173,3.52677432951,0.63068521546,0.26782650345,1,0.705185983838016,NA,NA,0.0978191587795547,NA,NA,0.0978191587795547,0.00010959754490788,0,78310.6451856448,0.003660750815,20825168.3276808,1e-04,0,0.075253963470459,22.6511108875275,"4_139_5",4,139,5,1247,FALSE,TRUE,2,0.0301868355436089,2,FALSE
"34",3.40337611639,0.21206605555,0.3086464764,4.56119544745,0.95513916547,0.23404254245,1,0.750988122095162,NA,NA,0.089900041433229,NA,NA,0.089900041433229,0.00665958204407979,0,9657.92875347626,0.0003637987179,20825168.3276808,1e-04,0,0.122363090515137,24.07865691185,"4_148_5",4,148,5,1328,FALSE,TRUE,1,0.00175384052536217,4,TRUE
"35",2.00344011634,0.28472521303,0.3298841263,3.77579287292,0.8114060782,0.2429351093,1,0.746452231588253,NA,NA,0.0907151360792254,NA,NA,0.0907151360792254,0.00951670629793033,0,22346.8690551804,0.0009731675894,20825168.3276808,1e-04,0,0.0883009433746338,28.0850329399109,"4_173_6",4,173,6,1554,FALSE,TRUE,2,0.00447300589092456,2,FALSE
"36",2.30470556733,0.26135802856,0.3108183877,3.38600914635,0.88013335006,0.1860391947,1,0.744198587993048,NA,NA,0.0911174021045899,NA,NA,0.0911174021045899,0.00361020041487706,0,26895.7038766136,0.001191619113,20825168.3276808,1e-04,0,0.125511884689331,29.6189548969269,"4_182_9",4,182,9,1638,FALSE,TRUE,3,0.00547701852614018,2,FALSE
"37",2.25794282942,0.26062358725,0.3178029317,2.14800183224,0.84779352028,0.1623923561,1,0.748825951544154,NA,NA,0.0902894989502467,NA,NA,0.0902894989502467,0.0202263124869722,0,16847.1218101766,0.0007090498071,20825168.3276808,1e-04,0,0.0822949409484863,30.0548629760742,"4_185_4",4,185,4,1660,FALSE,TRUE,3,0.00511549928539257,2,FALSE
"38",2.18507924338,0.30661239241,0.29234916565,3.73263809174,0.63222082696,0.24170571225,1,0.724052675537505,NA,NA,0.0946374334797129,NA,NA,0.0946374334797129,0.00241066333934467,0,56294.7490093856,0.002603467741,20825168.3276808,1e-04,0,0.100459814071655,30.2205560207367,"4_186_2",4,186,2,1667,FALSE,TRUE,3,0.0184349262533645,2,FALSE
"39",3.92419341542,0.24344128333,0.29234916565,4.11461587233,0.64492214662,0.24170571225,1,0.744345714440607,NA,NA,0.0910911948453237,NA,NA,0.0910911948453237,0.00242438974962046,0,26653.4455350507,0.00117998499,20825168.3276808,1e-04,0,0.0815958976745605,31.1524949073792,"4_192_8",4,192,8,1727,FALSE,TRUE,2,0.00534763622463808,4,FALSE
"40",2.27276168578,0.25119048367,0.32142009815,4.5782596852,0.67677077998,0.20116045015,1,0.749481274840614,NA,NA,0.0901716375383321,NA,NA,0.0901716375383321,0.0241952547570392,0,14956.8997197172,0.0006182744961,20825168.3276808,1e-04,0,0.0821130275726318,32.2961950302124,"4_200_7",4,200,7,1798,FALSE,TRUE,2,0.0057609697579596,2,FALSE
"41",2.18315865751,0.3938871808,0.3141365605,2.61536414486,0.71463251197,0.25649992775,1,0.700944001965536,NA,NA,0.0985203891896531,NA,NA,0.0985203891896531,0.00072039836868519,0,82974.1005454915,0.003884706832,20825168.3276808,1e-04,0,0.0965700149536133,32.7534348964691,"4_203_4",4,203,4,1822,FALSE,TRUE,3,0.0327790120224383,2,FALSE
"42",4.39884308742,0.114744537181,0.28802448555,4.25704892239,0.9772980373,0.17234654685,1,0.751700526056667,NA,NA,0.0897713507480581,NA,NA,0.0897713507480581,0.611912377043691,0,6317.20525916339,0.0002033650759,20825168.3276808,1e-04,0,0.105259895324707,33.1101050376892,"4_205_7",4,205,7,1843,FALSE,TRUE,3,0.137361722544162,4,FALSE
